DATE,nber_recessions,real_personal_income_less_transfers,real_pce,real_gdp,real_gdi,real_avg_gdp_gdi,total_nonfarm_emp,emp_level,industrial_prod_index,real_manuf_trade_sales,log_real_personal_income_less_transfers,log_real_pce,log_real_gdp,log_real_gdi,log_real_avg_gdp_gdi,log_total_nonfarm_emp,log_emp_level,log_industrial_prod_index,log_real_manuf_trade_sales
1989Q1,0,6713.77,5849.592,9107.314,9078.216,9092.765,107403.0,116835.0,62.0,750582.0,0.056032692710024125,0.018514497930205247,0.04045860302187294,0.024435659977206835,0.03245192741074774,0.030130983595697908,0.030517971577658336,0.0,0.006971333031513085
1989Q2,0,6704.286,5876.896,9176.827,9062.301,9119.564,107910.0,117205.0,62.0,748639.0,-0.005654471306028474,0.01862726459462808,0.03041470087661059,-0.007018544877498425,0.011771814287836751,0.018837726920407572,0.012647421235717571,0.0,-0.010368056946070686
1989Q3,0,6741.359,5933.79,9244.816,9099.817,9172.317,108186.0,117494.0,62.0,749059.0,0.022058053116035824,0.03853760235932061,0.02952583923311752,0.016524968445913342,0.023071720728249406,0.01021768658657575,0.009850920406694415,0.0,0.0022434429959029708
1989Q4,0,6793.284,5959.58,9263.033,9109.922,9186.478,108688.0,117774.0,62.0,749779.0,0.03069176172730513,0.017347507340704903,0.007874283341292747,0.004439383139865751,0.006170776593338374,0.01851769770663928,0.009521061332566656,0.0,0.0038429773218017385
1990Q1,0,6815.9,6009.735,9364.259,9197.01,9280.634,109419.0,119114.0,62.0,756647.0,0.01329456391750455,0.03352258240583595,0.0434747021596884,0.03805712806237999,0.04078897269476435,0.026812628191658833,0.045253935791951166,0.0,0.03647333535679044
1990Q2,0,6865.038,6028.041,9398.243,9248.078,9323.161,109787.0,118995.0,63.0,759245.0,0.028733825883341654,0.012165711746957754,0.014490194181533777,0.02214925967783885,0.01828748341934781,0.013430301933884132,-0.003998169238712916,0.06400136538576448,0.013710752711501848
1990Q3,0,6857.139,6051.922,9404.494,9241.309,9322.902,109651.0,118712.0,63.0,758905.0,-0.004605100705211431,0.015815300831920686,0.002659612897971179,-0.002928815456096169,-0.00011112265362036496,-0.004958120923921248,-0.009524334873002383,0.0,-0.0017916543460628049
1990Q4,1,6771.613,6005.882,9318.876,9198.276,9258.576,109255.0,118361.0,62.0,740363.0,-0.05020393516273192,-0.03054634077272148,-0.03658255827922329,-0.01866986838312871,-0.027694785945082012,-0.014471980922085438,-0.011844461628947707,-0.06400136538576476,-0.09894399363366992
1991Q1,1,6720.508,5983.298,9275.276,9179.178,9227.227,108783.0,117782.0,61.0,728912.0,-0.030302274583036467,-0.01506960556889411,-0.01875862041243094,-0.008313668204524506,-0.013566748515944266,-0.01731810922116326,-0.019615272450612724,-0.06504208348712116,-0.06235038018701869
1991Q2,0,6748.429,6032.885,9347.597,9206.043,9276.82,108312.0,117729.0,61.0,744802.0,0.01658396055756403,0.03301366597625101,0.031067757833253287,0.011689832445583338,0.021440982610163407,-0.0173564840829181,-0.001800340566503024,0.0,0.08626159931027998
1991Q3,0,6769.504,6062.964,9394.834,9231.669,9313.252,108308.0,117660.0,62.0,753268.0,0.012472331132300882,0.019893807868055283,0.020162635260018352,0.011118957276651721,0.015678065858323098,-0.00014772412521313317,-0.002345054423997643,0.0650420834871213,0.04521065171890057
1991Q4,0,6798.081,6059.93,9427.581,9263.843,9345.712,108332.0,117679.0,62.0,750288.0,0.01685018653476447,-0.0020021622317870297,0.01391831304973559,0.013916471175724768,0.013917185432322055,0.0008862629282931297,0.0006458768004041518,0.0,-0.015855765409568612
1992Q1,0,6881.644,6173.393,9540.444,9422.624,9481.534,108347.0,117958.0,62.0,759768.0,0.048868841666607515,0.0742014274824196,0.04760193303519414,0.06797853079154881,0.057713956164092535,0.0005538146298978335,0.009472201067850131,0.0,0.0502239627958998
1992Q2,0,6952.842,6215.3,9643.893,9501.151,9572.522,108627.0,118407.0,63.0,765744.0,0.04117167986349151,0.027061553525839756,0.043139360073337046,0.03319737240103358,0.03820234037789919,0.010323823331130263,0.015196853682157096,0.06400136538576448,0.031339146826205394
1992Q3,0,6982.946,6281.923,9739.185,9531.253,9635.219,108892.0,118753.0,64.0,774452.0,0.0172815756532837,0.04264859874784188,0.03933029325090937,0.01265295759810754,0.02611331449079804,0.009746279859908826,0.011671453718497288,0.06299342787255645,0.04523108896627681
1992Q4,0,7044.289,6356.796,9840.753,9620.988,9730.871,109305.0,118834.0,64.0,785518.0,0.034985307397841815,0.04739333212864607,0.0414991757511907,0.037483094180089126,0.03951351163922033,0.015142297766163866,0.0027274220605756757,0.0,0.05675076122140023
1993Q1,0,7011.366,6381.168,9857.185,9587.601,9722.393,109943.0,119297.0,65.0,793709.0,-0.018738684300973658,0.015306703483122524,0.006673593474245297,-0.013905043674696181,-0.003486510248049663,0.023279639525133334,0.015554483319947352,0.06201674614386102,0.04149409022333258
1993Q2,0,7067.596,6439.211,9914.565,9703.129,9808.847,110539.0,119960.0,65.0,797389.0,0.03195138902005733,0.03621945752524698,0.02321702877748269,0.047910838495860454,0.03541180781157129,0.02162540077421408,0.022168687128561716,0.0,0.01850297875757188
1993Q3,0,7077.44,6510.874,9961.873,9722.562,9842.217,111241.0,120626.0,65.0,803939.0,0.005567466404030693,0.04427074047492294,0.019040872144983453,0.008003012704174122,0.013585028098504193,0.02532247612904895,0.02214598359767596,0.0,0.03272302253992011
1993Q4,0,7146.08,6568.028,10097.362,9911.347,10004.355,112015.0,121152.0,66.0,817174.0,0.03860677685800643,0.03495973213370348,0.05403638194841066,0.07692439370743086,0.06535803050626171,0.02773508800575229,0.017404423226521467,0.06106988852315352,0.06531460330610225
1994Q1,0,7172.979,6643.151,10195.338,9966.22,10080.779,112872.0,121994.0,67.0,830831.0,0.015028379527816493,0.045491055535604744,0.03862542148251743,0.022084449023205277,0.030440172846920428,0.030486569647855715,0.027703630436552107,0.06015150945816201,0.06629743303304654
1994Q2,0,7276.282,6694.839,10333.495,10120.974,10227.235,113916.0,122596.0,68.0,842019.0,0.057195871876977326,0.03100212775356117,0.053840015489874556,0.061634118466398456,0.057694874188949995,0.03682760550722089,0.019690133385822636,0.05926034314056273,0.05350469827893823
1994Q3,0,7311.836,6745.887,10393.898,10214.985,10304.441,114920.0,123245.0,69.0,856162.0,0.019497550209488342,0.03038421909993157,0.023313369313191872,0.0369834222095066,0.030082829635129926,0.03509959769370841,0.021119390424512555,0.058395197684610524,0.06662812505531064
1994Q4,0,7404.66,6818.819,10512.962,10337.146,10425.054,115834.0,124450.0,71.0,874159.0,0.050460506907993787,0.04301321549072048,0.04556027532194497,0.04755222266954979,0.04654792067348344,0.03168759041907831,0.038919138660086616,0.11429348977622379,0.08321068293707722
1995Q1,0,7461.147,6835.791,10550.251,10380.411,10465.331,116701.0,124849.0,71.0,881553.0,0.03039849601900331,0.00994360658571086,0.01416271637412119,0.016706627289901813,0.015424148442117088,0.029827906080919023,0.012803913074280752,0.0,0.033691374045204184
1995Q2,0,7501.846,6895.718,10581.723,10440.86,10511.292,117133.0,124629.0,72.0,880215.0,0.021759871366871353,0.03491379161026884,0.011914466019579321,0.023225928844630005,0.017528492951064976,0.014779732339728093,-0.007054732105508506,0.05594496789895948,-0.006075716018212198
1995Q3,0,7570.994,6958.21,10671.738,10569.551,10620.645,117632.0,124934.0,72.0,888998.0,0.036700972133633485,0.03608647242820778,0.03388268413546523,0.04900146290325579,0.04139856222778569,0.017004263888588167,0.009777095221685843,0.0,0.0397151599173802
1995Q4,0,7647.899,7006.747,10744.203,10638.489,10691.346,118174.0,125221.0,73.0,900969.0,0.040426411887146976,0.02780513850124136,0.027069658647962794,0.026004569136743795,0.026539522980962526,0.018388029294697576,0.009178313475193857,0.05517328852934308,0.053503460034101835
1996Q1,0,7725.1,7071.369,10824.674,10757.109,10790.892,118681.0,125542.0,73.0,902768.0,0.040175192355554695,0.03672221702113193,0.029847218610492846,0.044353503137906286,0.03707126325272669,0.01712442715931684,0.010240750839142982,0.0,0.007978992930882438
1996Q2,0,7822.36,7147.441,11005.217,10913.576,10959.396,119472.0,126280.0,75.0,917064.0,0.05004612650072087,0.04280117721739818,0.06616510052899365,0.05776272195853811,0.061978902084022444,0.026571251546700748,0.02344519899996477,0.10811468955167768,0.06284665435937148
1996Q3,0,7899.031,7190.713,11103.935,11014.26,11059.097,120206.0,127218.0,76.0,926784.0,0.03901517765187799,0.02414376711303379,0.03572046762814702,0.036733112224150544,0.0362247067166108,0.024499613469134426,0.02960194655471023,0.05298090700008289,0.042173064329838486
1996Q4,0,7968.469,7247.987,11219.238,11150.408,11184.823,120919.0,127840.0,77.0,939363.0,0.0350091410794568,0.03173377126721919,0.04132173339535954,0.04914116913606152,0.045217691440727494,0.023655849143597002,0.01950932675798372,0.0522883262694108,0.05392582907363918
1997Q1,0,8073.965,7324.388,11291.665,11273.577,11282.621,121676.0,128496.0,78.0,962297.0,0.05260923410936819,0.041943307135150994,0.02573943832204322,0.043942319332629466,0.034823228733585274,0.024963497417520453,0.02047317371256702,0.05161361934363113,0.09648459540813155
1997Q2,0,8165.559,7357.362,11479.33,11419.384,11449.357,122550.0,129340.0,80.0,976493.0,0.04512199804548837,0.017967370615657972,0.0659327355546584,0.05140237327846455,0.0586799759326713,0.02862934269285123,0.026187282289361794,0.10127123193715915,0.0585777880227141
1997Q3,0,8287.373,7482.713,11622.911,11601.921,11612.416,123260.0,129950.0,81.0,995908.0,0.05923137632173158,0.06757592873067465,0.049720838327878006,0.06343370212869381,0.05656519724464539,0.023107342239901865,0.018820660276210377,0.04969007999422844,0.07874920803241978
1997Q4,0,8436.305,7572.147,11722.722,11759.065,11740.893,124235.0,130504.0,83.0,1003646.0,0.07124554171036912,0.04752488010635148,0.034203093364961926,0.053814978628275806,0.0440120228553028,0.03151595123517626,0.01701646618600889,0.09756581249663705,0.030959058382135213
1998Q1,0,8636.071,7648.741,11839.876,11881.798,11860.837,124999.0,130782.0,84.0,1018559.0,0.09361326991586237,0.04025764937309214,0.039776586743606644,0.04153286710859057,0.04065635276837792,0.024523215709639175,0.00851174896171585,0.04790476418686248,0.05899805551660776
1998Q2,0,8780.845,7783.43,11949.492,12049.286,11999.389,125791.0,131259.0,85.0,1029003.0,0.06649964182564376,0.06982422375527789,0.03686244234251464,0.055991023140086735,0.046455069559284384,0.025264249225653394,0.014562622699844766,0.04733783058801119,0.04080595586658128
1998Q3,0,8891.75,7884.929,12099.191,12214.32,12156.755,126500.0,131568.0,86.0,1032128.0,0.050204944292182384,0.05182440346306678,0.049799295398773986,0.05441451532763814,0.05211700218909496,0.022482034363442493,0.009405430716592377,0.046784159052764944,0.012129272305423053
1998Q4,0,8979.77,7998.842,12294.737,12331.554,12313.145,127258.0,132294.0,87.0,1056961.0,0.03940155586770204,0.05737426106755971,0.06413077506692073,0.038209237587530656,0.051129634162448236,0.023896854625103044,0.0220115615601526,0.04624328960430402,0.09510047581409647
1999Q1,0,9064.356,8080.996,12410.778,12503.636,12457.207,128019.0,132943.0,88.0,1072882.0,0.03750211879277223,0.04087340424160242,0.037576015997269535,0.05543255485192969,0.04652776006404409,0.023848674320043697,0.019574985246489256,0.0457147832944914,0.059802704922996726
1999Q2,0,9092.894,8204.75,12514.408,12566.361,12540.384,128832.0,133215.0,89.0,1086393.0,0.012573720579503908,0.06079249035532908,0.03326132759749126,0.02001599948693677,0.026619303266267227,0.025322158453859194,0.00817559779350771,0.04519822101573386,0.0500581957695231
1999Q3,0,9177.164,8296.988,12679.977,12692.367,12686.172,129591.0,133571.0,89.0,1098903.0,0.03689998033620012,0.044717210093729545,0.05257405839408456,0.03990922909117896,0.04623369850994339,0.023496428180106322,0.01067522917399729,0.0,0.045797499868710054
1999Q4,0,9327.54,8418.349,12888.281,12880.228,12884.255,130475.0,134275.0,91.0,1115554.0,0.065012360229804,0.058084683570345366,0.06517725494994586,0.05877053290994411,0.06197376756069182,0.02719320186849674,0.021027056477786202,0.08889254713884102,0.060154932137343714
2000Q1,0,9537.793,8545.639,12935.252,13135.145,13035.199,131245.0,136619.0,92.0,1120434.0,0.08916320991592512,0.0600294643090653,0.014551394435748865,0.07839215960763439,0.04658916238289358,0.023536671914075782,0.0692243756514205,0.04371628212876092,0.017459870976747543
2000Q2,0,9641.157,8625.435,13170.749,13222.257,13196.503,132017.0,136947.0,93.0,1130206.0,0.043116020759737424,0.0371772083327203,0.07216835336952337,0.02644033495663084,0.04919422556957081,0.023459586658863857,0.009591839838940191,0.043243664416862705,0.03473522698460084
2000Q3,0,9766.499,8708.074,13183.89,13340.329,13262.109,132271.0,136695.0,93.0,1130336.0,0.0516677512185192,0.03814097936355125,0.003988975478375546,0.03556062731229192,0.019836606532492782,0.007688584520018768,-0.0073672921916535395,0.0,0.0004600666570873829
2000Q4,0,9822.741,8784.155,13262.25,13338.31,13300.28,132541.0,137341.0,93.0,1127326.0,0.022968590730586144,0.03479555624740799,0.023704095741408415,-0.0006054281866039896,0.01149626301314235,0.008156732884039126,0.01885887099905759,0.0,-0.010665907592720684
2001Q1,0,9897.689,8816.014,13219.251,13489.485,13354.368,132745.0,137724.0,92.0,1120175.0,0.030404351569471643,0.014481240400381186,-0.012989909534007067,0.04508058903427841,0.016233738818019455,0.006151852422234333,0.011139192482268958,-0.04324366441686247,-0.025454134637064914
2001Q2,1,9840.752,8833.726,13301.394,13464.255,13382.825,132388.0,137088.0,90.0,1105351.0,-0.02307665855501461,0.008028222940726464,0.024778662111314523,-0.00748838784338851,0.00851458438294725,-0.010771958700055463,-0.01851450840521079,-0.08791562687510092,-0.053287966047398654
2001Q3,1,9801.201,8864.465,13248.142,13389.82,13318.981,131987.0,136719.0,89.0,1100887.0,-0.016108806880590184,0.013894767396025291,-0.016046102323569476,-0.022174717432731982,-0.01912803101429145,-0.012134288265344871,-0.010781323293935406,-0.044693202392500755,-0.016186852340783753
2001Q4,1,9731.115,9007.494,13284.881,13282.292,13283.586,131193.0,136226.0,88.0,1117776.0,-0.02870578206639462,0.06402523805220674,0.011077222065330657,-0.03225198890873041,-0.010644091868615342,-0.024135645839359635,-0.014449813292200324,-0.04519822101573358,0.06089911349061882
2002Q1,0,9732.66,9027.548,13394.91,13445.293,13420.102,130768.0,136105.0,89.0,1117204.0,0.0006350258377918984,0.00889557485481621,0.032992649392805426,0.04878944981423317,0.040898377574312375,-0.012979042617284435,-0.003554498252856563,0.04519822101573386,-0.002047445659428932
2002Q2,0,9757.434,9073.212,13477.356,13571.149,13524.252,130644.0,136360.0,90.0,1130482.0,0.010168863564260647,0.020182178814287452,0.02454463905382291,0.03726824144702273,0.030923144406533626,-0.003794776346922603,0.0074872023768864475,0.04469320239250102,0.04725981995518465
2002Q3,0,9753.158,9136.709,13531.741,13609.13,13570.435,130556.0,136807.0,91.0,1134533.0,-0.0017533040795323983,0.027895676143014907,0.016108668424315558,0.011178994806126809,0.013636044505920911,-0.0026952527819145513,0.013090904801088517,0.04419934474633974,0.01430808827105202
2002Q4,0,9793.902,9187.527,13549.421,13708.832,13629.126,130570.0,136652.0,91.0,1131514.0,0.016675268406646716,0.022186193315207218,0.005222819467447169,0.02919762248369044,0.017262364224187355,0.0004289117135300675,-0.004534501087162337,0.0,-0.010658214189564724
2003Q1,0,9747.958,9232.782,13619.434,13701.447,13660.441,130418.0,137444.0,91.0,1131328.0,-0.018808479705218466,0.019654432963664613,0.020615710151748148,-0.002155395843636862,0.009180069070336088,-0.004659218575129928,0.023116052892427717,0.0,-0.0006575801595302243
2003Q2,0,9854.799,9338.495,13741.107,13814.441,13777.774,130188.0,137656.0,91.0,1140859.0,0.04360286992369625,0.04553877120969867,0.03557643164411897,0.03285218639025079,0.03421030565084052,-0.0070604685914029755,0.00616503211826222,0.0,0.033557294007382575
2003Q3,0,9927.126,9470.541,13970.157,13963.184,13966.671,130196.0,137544.0,91.0,1161290.0,0.029249862099766634,0.05616371593872554,0.06612624135704223,0.042838629059836215,0.05446853778893026,0.0002457908320796291,-0.0032558141332417784,0.0,0.07099987504008312
2003Q4,0,10040.838,9535.741,14131.379,14080.614,14105.997,130505.0,138273.0,92.0,1168931.0,0.04555826693004732,0.027443665524318473,0.045897496531752416,0.03349922470612413,0.03970471035217374,0.009482131474760794,0.021144503712075394,0.04371628212876092,0.02623279898889475
2004Q1,0,10038.982,9624.649,14212.34,14200.007,14206.174,130909.0,138489.0,93.0,1177577.0,-0.0007394488617069802,0.03712184902869967,0.022851262444023728,0.03377399932479003,0.02830653094347923,0.012363540487864996,0.006243632980129756,0.043243664416862705,0.029477126445465438
2004Q2,0,10145.991,9677.166,14323.017,14360.92,14341.968,131631.0,138902.0,93.0,1187977.0,0.04241174957804377,0.021766711407715415,0.031028889526453406,0.04507268342165104,0.03805362160992155,0.022000512535249955,0.011910993656522225,0.0,0.035171691727771966
2004Q3,0,10257.404,9790.836,14457.832,14535.273,14496.552,131956.0,139539.0,94.0,1198626.0,0.04368453675912518,0.04671102530678685,0.037473803787801616,0.048270750655776816,0.04288305518784009,0.00986392089732206,0.018301934307141728,0.0427811564669918,0.035696161187878404
2004Q4,0,10403.559,9901.58,14605.595,14614.116,14609.856,132525.0,140029.0,95.0,1215665.0,0.056592691439889514,0.044989976844043246,0.04067359934599385,0.021638379389657684,0.03114216562153449,0.017211092754946734,0.014021647735258583,0.042328437322148034,0.056461405547955874
2005Q1,0,10320.246,9964.496,14767.846,14741.398,14754.622,132988.0,140428.0,96.0,1230881.0,-0.03216144866463184,0.02533614000027639,0.04419030108455063,0.03468726117673257,0.03944008072445955,0.013950366853612775,0.011381431569018293,0.04188519946918175,0.04975568394960018
2005Q2,0,10425.745,10074.922,14839.707,14882.417,14861.062,133714.0,141526.0,97.0,1246248.0,0.0406825239305515,0.044083962004660075,0.01941697542085953,0.038082891136288176,0.02875245651689166,0.021777168322344796,0.03115417551838732,0.04145114814218663,0.04962905729256355
2005Q3,0,10490.363,10158.513,14956.291,14995.25,14975.77,134448.0,142287.0,96.0,1252507.0,0.024715192933445845,0.03305082921563626,0.03130208156261811,0.03021214110480254,0.030756231799122645,0.021897266072012762,0.021450795383433797,-0.04145114814218619,0.02003882122176284
2005Q4,0,10607.382,10177.238,15041.232,15223.572,15132.402,134935.0,142600.0,97.0,1263219.0,0.044372590533118504,0.007366339327050235,0.022652864243217066,0.060446127230388544,0.041618843695501666,0.014462695286628566,0.008789453388632134,0.04145114814218663,0.034064328911407565
2006Q1,0,10845.139,10288.217,15244.088,15459.919,15352.004,135732.0,143449.0,98.0,1283235.0,0.08866714934059547,0.043382407219383884,0.05358610279014658,0.06162315089835999,0.05763098649016333,0.023556689318898386,0.023744253411283833,0.041026000668756245,0.06288403323106491
2006Q2,0,10908.432,10341.556,15281.525,15519.378,15400.451,136262.0,144068.0,99.0,1279340.0,0.023276427985908274,0.02068432603980384,0.0098113066609428,0.01535453125645395,0.012603101789259951,0.015588598889483132,0.017223356013524697,0.04060948585607163,-0.01215965347198961
2006Q3,0,10912.652,10407.966,15304.517,15579.212,15441.865,136678.0,144547.0,99.0,1279602.0,0.0015471275588728234,0.02560453267678694,0.0060137246475353645,0.015392099469878998,0.01074213100990432,0.012193165446629729,0.013277215385004856,0.0,0.0008190885167871985
2006Q4,0,11089.588,10507.248,15433.643,15611.507,15522.575,137057.0,145606.0,99.0,1290099.0,0.06433520014728689,0.03797532101281185,0.033606893729897586,0.008283236187214292,0.020852353934546135,0.011076413090875327,0.02919851808834665,0.0,0.0326794701380182
2007Q1,0,11174.252,10572.053,15478.956,15609.619,15544.288,137604.0,146135.0,100.0,1301810.0,0.030422212201091186,0.024594820927367683,0.0117267480368463,-0.0004837749932018967,0.005591296046965492,0.015932388600704412,0.014506033221647912,0.040201343414006024,0.036146576732939646
2007Q2,0,11256.497,10599.795,15577.779,15686.201,15631.99,137969.0,145851.0,102.0,1308558.0,0.029333079719358286,0.010482605345452136,0.025456206787199013,0.019576327537120825,0.02250486253563599,0.010596109588217864,-0.007781197442593854,0.07921050918471892,0.020680655084637563
2007Q3,0,11256.592,10670.506,15671.605,15556.02,15613.812,138054.0,145944.0,102.0,1313775.0,3.375813954368947e-05,0.02659530224515025,0.024020001660754815,-0.03333482684957779,-0.0046541937507889545,0.002463562896913807,0.0025497353456776835,0.0,0.01591561981738591
2007Q4,0,11255.473,10712.556,15767.146,15561.451,15664.299,138288.0,146271.0,102.0,1320922.0,-0.0003976534363850381,0.015732098314012146,0.02431172768075133,0.0013962574413954238,0.012913067249289973,0.0067742161793264526,0.008952316246467617,0.0,0.021701220384287873
2008Q1,1,11262.421,10697.867,15702.906,15555.262,15629.084,138326.0,146207.0,102.0,1305084.0,0.0024684369579130545,-0.005488542586814298,-0.01633046916555993,-0.0015911706565177946,-0.0090025459669177,0.0010990043957008302,-0.0017505590443449776,0.0,-0.04825028440210361
2008Q2,1,11141.591,10727.347,15792.773,15524.884,15658.829,137858.0,145926.0,100.0,1295895.0,-0.04314626203386202,0.011007598282738592,0.022826558241704334,-0.007819270777853358,0.007605495185627953,-0.013556192913135734,-0.007695127538856375,-0.07921050918471902,-0.028263321559371064
2008Q3,1,11072.336,10644.668,15709.562,15505.317,15607.439,137153.0,145270.0,97.0,1252918.0,-0.02494119094923699,-0.030948663457605982,-0.021131435120627692,-0.005044634443322588,-0.01314900678949924,-0.020508315503217307,-0.018022256067770484,-0.1218368299388343,-0.13490538117555792
2008Q4,1,11147.452,10548.872,15366.607,15152.318,15259.463,135563.0,144090.0,93.0,1193399.0,0.02704482550549333,-0.03616069893292555,-0.08829117233701014,-0.09211789523701955,-0.09019129748373324,-0.046642456356757775,-0.03262390215979767,-0.1684459414005074,-0.19467877068807415
2009Q1,1,10739.023,10522.083,15187.475,14897.489,15042.482,133291.0,141500.0,88.0,1149849.0,-0.1493073400473484,-0.010170973051305371,-0.046902813818947044,-0.06784339316838146,-0.057286014783043245,-0.06760707555941496,-0.07255354904620165,-0.22105071470019766,-0.14869963502926772
2009Q2,1,10580.552,10470.358,15161.772,14949.577,15055.674,131432.0,140304.0,85.0,1127156.0,-0.059466070472072294,-0.019711897126447588,-0.006775260327263634,0.013961319448883585,0.003506394436857134,-0.056180401688161755,-0.033952880185169995,-0.13874223195155994,-0.07973193336857025
2009Q3,0,10453.313,10540.769,15216.647,15010.534,15113.591,130460.0,139404.0,87.0,1143651.0,-0.048394549292164704,0.02680913349395549,0.014451064009895634,0.016276864692021723,0.01535790047226834,-0.029691764944343113,-0.025741218870647068,0.09302744865706873,0.05811252168087737
2009Q4,0,10473.072,10529.156,15379.155,15236.788,15307.972,129976.0,138368.0,88.0,1157463.0,0.007553719716804562,-0.004409318467319563,0.042491980624717436,0.05984218238145301,0.05111733289396498,-0.014867393362002785,-0.029837558970598768,0.0457147832944914,0.048019058161371406
2010Q1,0,10502.263,10590.177,15456.059,15324.504,15390.281,129787.0,138590.0,90.0,1169652.0,0.011133464650946062,0.02311480947173137,0.019952294659784906,0.02296139596850225,0.0214498713630714,-0.0058206914256785335,0.006412526016091314,0.0898914234082343,0.041902910579268836
2010Q2,0,10711.747,10685.145,15605.628,15472.751,15539.189,130420.0,139226.0,91.0,1193973.0,0.0790009279478076,0.035710343000818205,0.03852209469611379,0.0385094437888893,0.03851579752755738,0.019461467176106303,0.018314311949162557,0.04419934474633974,0.08232053192002098
2010Q3,0,10808.522,10761.376,15726.282,15708.056,15717.169,130394.0,139338.0,93.0,1210885.0,0.03597562924375748,0.028435873974332306,0.030806828283386732,0.060372899768231084,0.045554104196308065,-0.0007975032041569522,0.0032164962029576573,0.08695994654562328,0.056260382286668284
2010Q4,0,10878.976,10827.332,15807.995,15746.706,15777.351,130736.0,139155.0,93.0,1220256.0,0.025988889209683463,0.024441001362880205,0.020729996857518217,0.00982999507713996,0.015286995515493321,0.01047754591333831,-0.005256865381586111,0.0,0.030836702308637658
2011Q1,0,11132.105,10868.689,15769.911,15762.549,15766.23,131057.0,139428.0,93.0,1230689.0,0.09200462614041635,0.015249634978430121,-0.009648269512135488,0.004022437556229736,-0.0028204788697327745,0.00980928171100506,0.007839676861522937,0.0,0.034054009420864416
2011Q2,0,11130.615,10879.873,15876.839,15878.406,15877.622,131748.0,139531.0,94.0,1227270.0,-0.0005354242436592779,0.004113927527106099,0.027030493029328938,0.02929305206762013,0.028161542435183252,0.02103465588197115,0.002953839228866834,0.0427811564669918,-0.01112793892850073
2011Q3,0,11224.16,10912.991,15870.684,15913.303,15891.993,132153.0,139883.0,95.0,1241285.0,0.03347671216188317,0.012157383442321694,-0.0015509871625867463,0.00878141254142077,0.0036188039370839693,0.012277340910495777,0.010078240495132427,0.042328437322148034,0.045419771760225845
2011Q4,0,11253.904,10931.828,16048.702,16061.732,16055.217,132720.0,140699.0,96.0,1255213.0,0.01058597123324902,0.006898479559451936,0.04461736093190267,0.037136488801511755,0.04087378403876934,0.01712521445587842,0.0232659914192846,0.04188519946918175,0.04463258374763077
2012Q1,0,11499.563,11010.694,16179.968,16402.173,16291.07,133503.0,141826.0,97.0,1271113.0,0.08637577589127873,0.028753792151489956,0.032583839386151905,0.08389711108010121,0.05833304574827618,0.02352921446295182,0.03191238942516271,0.04145114814218663,0.05035046132011368
2012Q2,0,11609.344,11030.026,16253.726,16464.495,16359.11,133923.0,142165.0,97.0,1277388.0,0.03800502580646399,0.007016832465524724,0.018192963687577238,0.015169672738389796,0.01667129516398504,0.012564233704086651,0.00954960293857225,0.0,0.019697893564737255
2012Q3,0,11550.584,11052.368,16282.151,16340.697,16311.424,134332.0,142542.0,97.0,1278612.0,-0.02029717055476197,0.008094052709492306,0.0069892094150580866,-0.03018999862614331,-0.011676829981192955,0.012197358988213537,0.010593353035841108,0.0,0.0038309862083333794
2012Q4,0,11943.778,11096.365,16300.035,16564.033,16432.034,134860.0,143365.0,98.0,1291833.0,0.1338978994637237,0.015891494242923656,0.004391111583741,0.05429965349147889,0.029468004383756935,0.01569142254173582,0.02302853090450609,0.041026000668756245,0.04114810187392982
2013Q1,0,11502.482,11155.481,16441.485,16554.282,16497.884,135499.0,143323.0,99.0,1308070.0,-0.15059054062792385,0.021253477695166213,0.03456183586456669,-0.0023554339118440704,0.015997631764278545,0.018908227649144432,-0.0011720058126040516,0.04060948585607163,0.04996251353016226
2013Q2,0,11613.756,11172.647,16464.402,16661.877,16563.14,136079.0,143839.0,99.0,1311800.0,0.038509677732743657,0.006150449650615744,0.005571526749639398,0.025913983930871787,0.015790457003125764,0.01708535689369349,0.014375176530605225,0.0,0.011389885819572756
2013Q3,0,11638.595,11214.417,16594.743,16671.996,16633.37,136615.0,144336.0,99.0,1319202.0,0.008545891793279248,0.014926494504377188,0.031541451025781396,0.002428520756847403,0.01692469594576057,0.01572460531661952,0.013797185536864409,0.0,0.022507073819802166
2013Q4,0,11693.436,11304.3,16712.76,16777.389,16745.075,137240.0,144265.0,100.0,1340474.0,0.018803712713387634,0.03193200654922028,0.02834616426011388,0.025206645508368878,0.02677306675730568,0.018257868875794787,-0.0019681151883016897,0.040201343414006024,0.06398509770189245
2014Q1,0,11868.113,11347.636,16654.247,16862.923,16758.585,137748.0,145311.0,101.0,1339682.0,0.05931026022569003,0.015305023948771772,-0.014028962197155218,0.020340877771125872,0.003225916388179714,0.014778843524444061,0.028897548122178485,0.03980132341267237,-0.002364041564904095
2014Q2,0,12000.325,11453.014,16868.109,17106.519,16987.314,138544.0,145913.0,102.0,1354922.0,0.044314035877000724,0.036973946026356,0.05103815531116394,0.05736924984902134,0.054224663631292885,0.023048143336341115,0.016537122145488886,0.03940918577204656,0.04524646292967586
2014Q3,0,12144.222,11565.682,17064.616,17305.06,17184.838,139299.0,146569.0,103.0,1366084.0,0.04767907345603809,0.039157352703960834,0.04632912841923694,0.046157301429898316,0.0462426129667944,0.02173894921459992,0.017943014612906517,0.03902469978145862,0.03281745828104585
